"centerLong","centerLat","cluster"
-93.22498,44.95017,4
-93.21658,44.9728,2
-93.27658,44.96458,1
-93.24328,44.96852,2
-93.26267,44.94883,1
-93.28141,44.935,1
-93.27125,44.97251,2
-93.26309,45.00252,3
-93.2229,44.95106,4
-93.26312,44.97236,2
-93.24725,44.96897,2
-93.23854,44.96275,2
-93.25141,44.99369,2
-93.32758,44.94724,1
-93.24733,45.0014,2
-93.23569,44.98175,2
-93.24258,44.98191,2
-93.23985,44.9834,2
-93.2731,44.97918,2
-93.27172,45.01211,3
-93.23463,44.95826,2
-93.26615,44.98081,2
-93.22589,44.89981,4
-93.28301,44.98422,2
-93.24734,45.01586,3
-93.29637,44.94836,1
-93.28551,44.95463,1
-93.23108,44.94402,4
-93.26901,44.94921,1
-93.23815,44.98209,2
-93.27029,44.94921,1
-93.28992,45.01851,3
-93.25493,44.92603,4
-93.29502,44.99083,3
-93.30885,44.99876,3
-93.27342,44.97543,2
-93.29739,44.9542,1
-93.24171,44.96274,2
-93.30064,45.01229,3
-93.23089,44.92056,4
-93.25113,44.92241,4
-93.29575,45.02859,3
-93.28408,44.96615,1
-93.26532,44.89731,4
-93.30447,44.98879,3
-93.28936,44.9492,1
-93.26267,44.94883,1
-93.28408,44.96615,1
-93.22702,44.95268,4
-93.28297,44.95284,1
-93.28408,44.96615,1
-93.2102,44.92612,4
-93.26835,44.9179,4
-93.28083,44.96932,1
-93.2625,44.93488,4
-93.27339,44.96395,1
-93.28721,45.01295,3
-93.22883,45.00363,2
-93.28835,44.8915,4
-93.27275,44.96574,1
-93.24907,44.98579,2
-93.2856,44.96345,1
-93.29688,45.02308,3
-93.21312,44.96675,2
-93.31461,44.9495,1
-93.3134,45.02318,3
-93.2346,45.00688,2
-93.31079,45.01414,3
-93.2416,44.99329,2
-93.23155,44.95107,4
-93.27195,44.98083,2
-93.26823,44.9987,3
-93.28952,45.00086,3
-93.26002,44.93865,4
-93.29402,45.043,3
-93.26645,44.94582,1
-93.25167,45.01217,3
-93.22288,44.90492,4
-93.23974,44.93953,4
-93.25186,44.94836,4
-93.30443,44.99808,3
-93.27624,44.89426,4
-93.26765,44.96452,1
-93.31079,45.01414,3
-93.29488,44.99198,3
-93.29689,44.96494,1
-93.24859,44.95823,2
-93.21572,44.96293,2
-93.24486,44.94565,4
-93.20893,44.92975,4
-93.29317,44.95099,1
-93.26309,45.00473,3
-93.30967,44.98537,3
-93.26283,44.8952,4
-93.31461,45.01053,3
-93.2279,44.97366,2
-93.26133,44.917,4
-93.26312,44.97236,2
-93.28807,44.95099,1
-93.27096,45.02395,3
-93.30521,44.94843,1
-93.28934,44.95284,1
-93.29317,44.95099,1
-93.28131,44.95463,1
-93.26766,44.95642,1
-93.29321,44.94566,1
-93.25377,44.94745,4
-93.32318,44.94571,1
-93.27781,44.9658,1
-93.28295,44.95643,1
-93.22883,45.00363,2
-93.21171,44.97137,2
-93.26462,45.00636,3
-93.26475,44.97371,2
-93.27781,44.9618,1
-93.26802,44.97642,2
-93.26532,44.89731,4
-93.24402,44.91237,4
-93.22943,45.02679,3
-93.22883,45.00363,2
-93.2811,44.98422,2
-93.24731,44.92603,4
-93.29024,45.05022,3
-93.21786,44.93682,4
-93.27781,44.9658,1
-93.28486,44.95553,1
-93.28731,45.03942,3
-93.30189,45.00066,3
-93.24995,44.94746,4
-93.30194,44.99361,3
-93.28824,44.93316,1
-93.255,44.94254,4
-93.28805,45.02302,3
-93.27658,44.96458,1
-93.29001,44.94836,1
-93.27713,44.96981,1
-93.29367,44.94891,1
-93.3097,45.0286,3
-93.30196,44.9883,3
-93.23374,44.98531,2
-93.24629,44.8988,4
-93.23342,44.94124,4
-93.28952,45.00086,3
-93.3291,44.92174,1
-93.29103,44.98882,3
-93.23297,44.96594,2
-93.25239,44.95823,2
-93.29258,44.99577,3
-93.21658,44.9728,2
-93.27783,44.96003,1
-93.31687,44.94983,1
-93.24525,44.98232,2
-93.26013,44.977,2
-93.27276,44.93864,1
-93.25672,44.969,2
-93.32085,44.94437,1
-93.31526,44.99882,3
-93.24258,44.98191,2
-93.22027,44.91352,4
-93.30951,45.01233,3
-93.25373,44.95284,1
-93.30019,44.94836,1
-93.27709,44.97234,2
-93.25204,44.99031,2
-93.23458,44.98875,2
-93.24402,44.91237,4
-93.29826,44.95095,1
-93.28101,45.00256,3
-93.30189,45.00066,3
-93.22838,44.95107,4
-93.2651,44.96671,2
-93.22246,44.95648,2
-93.24907,44.98579,2
-93.24281,44.95914,2
-93.23538,44.98098,2
-93.30196,44.9883,3
-93.23203,44.99058,2
-93.26766,44.95642,1
-93.26003,44.95822,1
-93.26263,44.95194,1
-93.26637,44.96805,2
-93.21148,44.92792,4
-93.28322,44.96692,1
-93.25799,44.89163,4
-93.27353,44.98855,2
-93.26638,44.96521,2
-93.21017,44.94758,4
-93.23751,44.98635,2
-93.26312,44.97236,2
-93.30835,44.97274,1
-93.30319,45.02132,3
-93.22448,44.93495,4
-93.28809,45.02845,3
-93.25946,44.95194,1
-93.28574,44.90056,4
-93.22625,44.98964,2
-93.21697,44.9206,4
-93.22261,44.97246,2
-93.23751,44.98635,2
-93.2624,44.9987,2
-93.2102,44.93688,4
-93.28083,44.96932,1
-93.27237,44.97563,2
-93.26628,44.93506,4
-93.31627,44.90475,1
-93.22261,44.97246,2
-93.21689,44.91792,4
-93.27905,44.90584,4
-93.24859,44.95823,2
-93.29438,44.95912,1
-93.20418,44.90643,4
-93.27671,44.91513,4
-93.30089,45.00119,3
-93.24478,45.0213,3
-93.27882,44.97733,2
-93.26896,44.95463,1
-93.29187,45.02667,3
-93.22545,44.92961,4
-93.29974,44.9024,4
-93.27615,44.97596,2
-93.23708,44.96589,2
-93.27933,44.96344,1
-93.21044,44.96999,2
-93.28952,45.00086,3
-93.2623,44.97661,2
-93.29974,44.90601,4
-93.25248,44.94563,4
-93.26941,44.90942,4
-93.28043,44.9609,1
-93.29563,45.00538,3
-93.29559,45.01765,3
-93.22821,44.99051,2
-93.29637,44.94836,1
-93.29306,45.01178,3
-93.31467,45.02318,3
-93.27965,44.95284,1
-93.22088,44.92693,4
-93.3089,45.02046,3
-93.28951,45.00424,3
-93.28929,44.95822,1
-93.24171,44.96274,2
-93.21011,44.91765,4
-93.27875,44.95553,1
-93.24546,44.96381,2
-93.21326,44.91682,4
-93.2781,44.89493,4
-93.27189,44.9841,2
-93.3146,45.00693,3
-93.30441,45.0069,3
-93.28804,44.95463,1
-93.27147,44.93865,1
-93.31462,45.01234,3
-93.28431,44.94256,1
-93.26765,44.96848,2
-93.31141,44.99879,3
-93.27727,44.93953,1
-93.28499,44.93589,1
-93.2691,44.97622,2
-93.27781,44.9658,1
-93.31141,44.99515,3
-93.2861,44.9609,1
-93.25243,44.90977,4
-93.2499,44.95464,2
-93.27402,44.93323,1
-93.23219,44.96276,2
-93.27402,44.93323,1
-93.29704,44.94381,1
-93.28303,44.94382,1
-93.27015,44.92598,4
-93.29018,44.98278,2
-93.27897,44.96637,1
-93.22293,44.94591,4
-93.27014,44.93505,4
-93.28033,44.98843,2
-93.23457,44.96397,2
-93.26959,44.98415,2
-93.29828,44.99741,3
-93.24467,45.01218,3
-93.24859,44.95823,2
-93.23472,44.95108,4
-93.27792,44.94749,1
-93.23751,44.98635,2
-93.26884,44.92964,4
-93.27024,44.94407,1
-93.24189,44.95195,4
-93.24738,44.94213,4
-93.26729,44.98337,2
-93.27094,44.94835,1
-93.32758,44.94724,1
-93.20358,44.90748,4
-93.2964,45.0026,3
-93.24871,44.98758,2
-93.22567,44.97192,2
-93.27204,44.97154,2
-93.26256,44.96135,1
-93.25871,44.93504,4
-93.2731,44.97918,2
-93.25756,44.95101,1
-93.26256,44.96135,1
-93.22293,44.93677,4
-93.28297,44.95284,1
-93.29936,45.00869,3
-93.28834,44.89331,4
-93.27148,44.96179,1
-93.28947,44.93859,1
-93.24228,44.93863,4
-93.28047,44.95553,1
-93.30444,45.01592,3
-93.26256,44.96135,1
-93.21138,44.94595,4
-93.29258,44.99577,3
-93.25089,45.01587,3
-93.25756,44.95101,1
-93.26502,44.93145,4
-93.27148,44.96458,1
-93.23472,44.95108,4
-93.21662,44.92153,4
-93.30823,45.01235,3
-93.25246,44.94382,4
-93.20874,44.94758,4
-93.29817,44.99039,3
-93.25418,44.96092,2
-93.27429,44.98078,2
-93.2595,44.97882,2
-93.24725,44.97076,2
-93.29258,45.00205,3
-93.30823,45.01235,3
-93.23393,44.98694,2
-93.24258,44.98191,2
-93.23139,45.00777,2
-93.24546,44.96381,2
-93.21648,44.90809,4
-93.24258,44.98191,2
-93.22293,44.93677,4
-93.27218,44.94497,1
-93.2766,44.95283,1
-93.24679,44.97338,2
-93.24258,44.98191,2
-93.24679,44.97338,2
-93.28083,44.96932,1
-93.28422,44.95643,1
-93.2653,44.97197,2
-93.29117,44.96845,1
-93.27348,44.94835,1
-93.28801,44.96002,1
-93.29306,45.01268,3
-93.25629,44.9512,1
-93.22987,44.95827,2
-93.24226,44.92601,4
-93.27882,44.97733,2
-93.24731,44.92242,4
-93.23332,45.00687,2
-93.23006,45.02227,3
-93.23514,44.94837,4
-93.27529,44.9865,2
-93.27195,44.98083,2
-93.27274,44.96179,1
-93.27532,44.93864,1
-93.27406,44.95462,1
-93.21771,44.99428,2
-93.26628,44.92964,4
-93.26901,44.94921,1
-93.29258,44.99577,3
-93.27786,44.95642,1
-93.24607,44.93142,4
-93.24861,44.95643,2
-93.25247,44.95284,1
-93.27726,44.93592,1
-93.22039,44.9387,4
-93.30958,45.02318,3
-93.30291,45.00176,3
-93.26094,44.97603,2
-93.27972,44.97503,2
-93.27431,44.97449,2
-93.22587,44.93685,4
-93.22146,44.97217,2
-93.26642,45.031,3
-93.27791,44.94213,1
-93.2715,44.97927,2
-93.28148,45.01906,3
-93.2964,45.0026,3
-93.27179,44.97736,2
-93.29367,44.94891,1
-93.29509,44.95777,1
-93.27709,44.97234,2
-93.23519,44.97133,2
-93.27013,44.93144,4
-93.25244,44.95464,1
-93.2631,45.0069,3
-93.27654,44.96004,1
-93.27431,44.97449,2
-93.23212,44.93681,4
-93.29317,44.95099,1
-93.21591,44.94834,4
-93.27314,44.9808,2
-93.28179,45.00479,3
-93.26262,44.917,4
-93.22841,44.94761,4
-93.29376,45.02578,3
-93.2653,44.97197,2
-93.28137,44.94567,1
-93.23615,44.96498,2
-93.23973,44.92961,4
-93.27883,44.93592,1
-93.24734,45.01586,3
-93.29573,44.9488,1
-93.3146,45.00693,3
-93.25622,44.91699,4
-93.26003,44.95822,1
-93.27792,44.94749,1
-93.25089,45.01587,3
-93.3159,44.99427,3
-93.22883,45.00363,2
-93.2279,44.97366,2
-93.29937,45.01949,3
-93.27882,44.97733,2
-93.22431,44.9459,4
-93.28093,45.01579,3
-93.22479,44.9736,2
-93.26511,44.95821,1
-93.24118,44.90072,4
-93.28047,44.95553,1
-93.27661,44.93502,1
-93.25495,44.93864,4
-93.25965,44.96001,2
-93.22036,44.90266,4
-93.20418,44.90643,4
-93.26901,44.94921,1
-93.28301,44.98422,2
-93.29711,44.9386,1
-93.22433,44.90446,4
-93.24306,44.98856,2
-93.22498,44.97023,2
-93.26766,44.95823,1
-93.26772,44.951,1
-93.28673,44.9618,1
-93.25919,44.9895,2
-93.23337,44.92599,4
-93.25755,45.00581,3
-93.32455,44.95229,1
-93.27369,44.97289,2
-93.27179,44.97736,2
-93.24865,44.94213,4
-93.27532,44.97095,2
-93.26901,44.94921,1
-93.25142,44.98283,2
-93.22883,45.00363,2
-93.28302,44.94747,1
-93.31336,44.98928,3
-93.21267,44.90629,4
-93.24171,44.96274,2
-93.27508,44.97347,2
-93.28475,44.91324,4
-93.30229,44.8988,4
-93.23538,44.98098,2
-93.2676,44.93867,1
-93.30696,45.01052,3
-93.22638,44.94837,4
-93.32141,44.92601,1
-93.26257,44.95822,1
-93.20324,44.90827,4
-93.26253,44.92423,4
-93.28033,44.89149,4
-93.24031,45.01861,3
-93.24645,44.96987,2
-93.26256,44.96135,1
-93.28801,44.96002,1
-93.28823,44.90029,4
-93.27781,44.96789,1
-93.27932,44.96932,1
-93.30064,45.01589,3
-93.27658,44.96458,1
-93.24859,44.95823,2
-93.24786,44.98137,2
-93.25745,44.92963,4
-93.27726,44.93592,1
-93.2654,45.01006,3
-93.25691,45.00524,3
-93.2548,44.97344,2
-93.23219,44.96276,2
-93.30443,45.00467,3
-93.27933,44.96344,1
-93.27408,44.95301,1
-93.29509,44.95777,1
-93.22838,44.95107,4
-93.21327,44.91081,4
-93.27218,44.94497,1
-93.31389,44.95032,1
-93.22883,45.00363,2
-93.30062,45.00688,3
-93.25818,44.96723,2
-93.26514,44.95463,1
-93.2346,44.98196,2
-93.24737,44.94043,4
-93.27664,44.94958,1
-93.27147,44.93865,1
-93.27196,44.98165,2
-93.28023,44.97354,1
-93.29313,44.95643,1
-93.28575,45.02029,3
-93.27218,44.94497,1
-93.26257,44.94046,4
-93.28935,44.96327,1
-93.30004,45.02402,3
-93.28814,44.94382,1
-93.26839,44.94835,1
-93.32183,44.939,1
-93.28301,44.98422,2
-93.2941,45.00087,3
-93.26255,44.96331,2
-93.28235,44.96464,1
-93.2861,44.9609,1
-93.24093,44.98899,2
-93.21501,44.97089,2
-93.25637,44.90251,4
-93.24429,44.96004,2
-93.28218,44.94835,1
-93.28539,44.97915,2
-93.24732,44.92781,4
-93.21527,44.94924,4
-93.2651,44.96761,2
-93.28126,44.97157,1
-93.26538,44.99981,3
-93.27963,44.95642,1
-93.28812,44.94566,1
-93.25889,45.00198,3
-93.25611,44.96272,2
-93.31461,45.01053,3
-93.24483,44.94043,4
-93.26765,44.96331,1
-93.31389,44.95032,1
-93.29829,44.94747,1
-93.29367,44.94891,1
-93.23124,44.96398,2
-93.28806,45.02483,3
-93.23472,44.95108,4
-93.26768,45.03282,3
-93.23624,44.95646,2
-93.2689,44.96423,1
-93.26004,45.00927,3
-93.22165,44.92232,4
-93.23587,44.9987,2
-93.28928,44.96001,1
-93.2676,44.93867,1
-93.24724,45.03032,3
-93.25119,44.95285,1
-93.29161,45.01178,3
-93.27076,44.98086,2
-93.27042,44.9876,2
-93.27083,44.93956,1
-93.30738,44.89179,4
-93.24402,44.91237,4
-93.24735,45.01152,3
-93.27429,44.98078,2
-93.21662,44.92153,4
-93.26835,44.9179,4
-93.24004,44.9809,2
-93.28864,44.96091,1
-93.28021,45.00202,3
-93.26424,44.9609,1
-93.23816,44.94836,4
-93.2715,44.97927,2
-93.28156,44.9958,3
-93.25249,44.94921,4
-93.3008,44.95035,1
-93.28135,44.96772,1
-93.30444,45.01412,3
-93.26271,44.90066,4
-93.24619,44.98463,2
-93.29961,44.94212,1
-93.26204,44.94835,1
-93.28804,44.95463,1
-93.26267,44.94883,1
-93.27195,44.98246,2
-93.26768,45.03463,3
-93.28952,45.00086,3
-93.23844,45.00868,2
-93.2776,44.98816,2
-93.31077,45.00738,3
-93.24288,44.99509,2
-93.24132,44.94837,4
-93.24433,45.00593,2
-93.29685,45.01406,3
-93.25371,44.95463,1
-93.31077,45.00873,3
-93.31927,44.94839,1
-93.29456,44.9386,1
-93.2677,44.91881,4
-93.25756,44.95101,1
-93.27431,44.97449,2
-93.24932,44.94836,4
-93.3082,44.99785,3
-93.22816,45.01048,2
-93.2788,44.94834,1
-93.25115,44.97447,2
-93.24062,44.94746,4
-93.27292,44.9739,2
-93.31925,44.94795,1
-93.2701,45.00495,3
-93.26249,44.93324,4
-93.23311,44.9528,4
-93.28415,45.0048,3
-93.27658,44.96458,1
-93.31297,45.03912,3
-93.25423,44.98872,2
-93.27546,44.91175,4
-93.30636,44.97479,1
-93.29063,44.9492,1
-93.23583,45.01954,3
-93.27039,44.89174,4
-93.22431,44.94407,4
-93.32309,44.94525,1
-93.2883,44.91684,4
-93.28728,45.02211,3
-93.27596,44.93412,1
-93.29818,44.98854,3
-93.22708,44.94045,4
-93.26181,44.9627,2
-93.25204,44.89793,4
-93.25324,44.98905,2
-93.24987,44.89794,4
-93.22911,44.95557,2
-93.2421,44.98559,2
-93.29747,45.00956,3
-93.2403,44.98745,2
-93.22814,45.01412,2
-93.29402,45.043,3
-93.27116,45.00254,3
-93.229,44.96276,2
-93.30191,45.0141,3
-93.29577,45.03446,3
-93.28345,44.97596,1
-93.21697,44.9206,4
-93.27024,44.94407,1
-93.21898,44.91525,4
-93.25629,44.94609,4
-93.23815,44.98209,2
-93.2571,44.97841,2
-93.28731,45.03942,3
-93.21659,44.92969,4
-93.29105,45.00314,3
-93.28673,44.9618,1
-93.25365,44.93142,4
-93.27148,44.96458,1
-93.2425,44.96184,2
-93.31357,45.03042,3
-93.32712,44.91251,1
-93.29943,44.98337,3
-93.23233,44.95197,4
-93.3055,45.00268,3
-93.28208,44.98967,3
-93.29691,44.96182,1
-93.21626,44.97139,2
-93.31927,44.94839,1
-93.30823,45.01235,3
-93.30084,44.94747,1
-93.29957,45.0323,3
-93.23655,44.91493,4
-93.27791,44.93139,1
-93.24258,44.98191,2
-93.24258,44.98191,2
-93.27477,44.98282,2
-93.22558,44.98515,2
-93.24825,45.00988,3
-93.25239,44.92958,4
-93.30694,45.00691,3
-93.23514,44.94837,4
-93.29703,44.94565,1
-93.27539,44.9808,2
-93.22826,44.96007,2
-93.29375,44.95732,1
-93.28936,44.9492,1
-93.22146,44.97217,2
-93.28498,44.99671,3
-93.25374,44.90616,4
-93.25826,44.98734,2
-93.26884,44.93144,4
-93.22033,44.90446,4
-93.26614,45.00035,3
-93.26366,44.97062,2
-93.23,44.94761,4
-93.2652,44.95014,1
-93.29568,44.95464,1
-93.27927,44.9765,2
-93.21136,44.91445,4
-93.28952,45.00086,3
-93.29272,45.04117,3
-93.25774,45.00747,3
-93.25372,45.00198,2
-93.31344,45.025,3
-93.28498,45.01939,3
-93.26253,44.92423,4
-93.30508,44.9915,3
-93.30089,45.00119,3
-93.28731,45.03942,3
-93.24868,44.94921,4
-93.28807,44.95099,1
-93.26262,44.94394,1
-93.24402,44.91237,4
-93.2941,45.00315,3
-93.25365,44.92962,4
-93.2537,44.95644,2
-93.27791,44.94044,1
-93.29411,45.00538,3
-93.29079,44.93316,1
-93.26167,44.89171,4
-93.27275,44.95826,1
-93.26109,44.96001,1
-93.22501,44.93776,4
-93.25116,44.95643,2
-93.2594,44.9197,4
-93.21578,44.99156,2
-93.2656,44.99614,2
-93.23717,45.00688,2
-93.3038,45.01141,3
-93.24786,44.98137,2
-93.29243,44.9627,1
-93.21136,44.91445,4
-93.24258,44.98191,2
-93.32014,44.9152,1
-93.26267,44.94883,1
-93.27078,44.93234,4
-93.29739,44.9542,1
-93.32593,44.96064,1
-93.25611,44.96272,2
-93.27791,44.94044,1
-93.28539,44.97915,2
-93.25753,44.9998,2
-93.24733,45.01406,3
-93.21921,44.92059,4
-93.31609,45.02861,3
-93.22883,45.00363,2
-93.26124,44.92783,4
-93.27817,44.99024,3
-93.27179,44.97736,2
-93.26951,45.00601,3
-93.24984,44.96003,2
-93.28873,44.94836,1
-93.2651,44.96332,1
-93.22027,44.9695,2
-93.22433,44.93867,4
-93.2524,44.93502,4
-93.27781,44.96842,1
-93.27179,44.97736,2
-93.26106,44.96331,2
-93.29307,44.96357,1
-93.24035,44.9969,2
-93.29376,45.02578,3
-93.283,44.94954,1
-93.31077,45.00738,3
-93.32716,44.94933,1
-93.26901,44.94921,1
-93.26262,44.917,4
-93.26242,45.01497,3
-93.23199,45.01774,3
-93.29258,45.00087,3
-93.2631,45.0069,3
-93.28064,44.90291,4
-93.26388,44.94395,1
-93.27279,44.94226,1
-93.24352,44.996,2
-93.30071,44.96494,1
-93.28806,44.95284,1
-93.25698,45.00928,3
-93.27882,44.97733,2
-93.2883,44.92409,1
-93.26769,45.03084,3
-93.31206,45.01053,3
-93.25792,45.01406,3
-93.30416,44.94926,1
-93.30145,44.94926,1
-93.27275,44.96332,1
-93.28128,44.95822,1
-93.25133,44.98409,2
-93.25244,44.95464,1
-93.24352,44.996,2
-93.28156,44.9958,3
-93.24865,44.95285,2
-93.2781,44.89493,4
-93.31207,45.01234,3
-93.31077,45.00738,3
-93.20801,44.91035,4
-93.25494,44.9188,4
-93.29842,44.95199,1
-93.27429,44.98078,2
-93.29944,44.97966,1
-93.24425,44.96251,2
-93.27274,44.96179,1
-93.30894,44.92894,1
-93.27292,44.9739,2
-93.27658,44.96331,1
-93.26858,44.96985,2
-93.26265,44.91339,4
-93.31604,45.02681,3
-93.29181,45.00149,3
-93.2417,44.96401,2
-93.26109,44.96001,1
-93.28801,44.96002,1
-93.27658,44.96458,1
-93.23234,44.90079,4
-93.22999,44.94927,4
-93.21144,44.94925,4
-93.30191,45.0177,3
-93.25551,45.01163,3
-93.2676,44.93867,1
-93.29637,44.94836,1
-93.28801,44.96002,1
-93.28506,44.91415,4
-93.28875,44.9466,1
-93.24864,44.94044,4
-93.26767,45.00348,3
-93.28676,44.95643,1
-93.23342,44.94124,4
-93.31079,45.01233,3
-93.30387,44.9808,1
-93.27643,44.9768,2
-93.24099,45.00867,2
-93.24171,44.98221,2
-93.29833,44.94381,1
-93.29817,44.97987,1
-93.2937,44.95962,1
-93.24132,44.94837,4
-93.20878,44.96842,2
-93.27499,44.96976,1
-93.22638,44.94837,4
-93.29688,45.02308,3
-93.30512,44.98608,3
-93.29433,45.01583,3
-93.31718,45.02137,3
-93.2307,44.95557,2
-93.28064,44.89876,4
-93.3178,44.99883,3
-93.31578,44.96202,1
-93.29433,45.01583,3
-93.26767,44.94228,1
-93.25568,44.94836,1
-93.20324,44.90827,4
-93.21003,44.94595,4
-93.31588,45.01595,3
-93.31351,44.92444,1
-93.29243,44.9627,1
-93.2625,44.92784,4
-93.22883,45.00363,2
-93.25181,44.94135,4
-93.22763,44.95737,2
-93.22362,44.94836,4
-93.28134,44.94955,1
-93.2582,44.94654,1
-93.2229,44.95106,4
-93.23538,44.98098,2
-93.29001,44.94836,1
-93.24731,44.92422,4
-93.2582,44.94654,1
-93.26886,44.97871,2
-93.29936,45.0017,3
-93.26191,44.98044,2
-93.30089,45.00119,3
-93.26376,44.92964,4
-93.2882,44.93859,1
-93.2582,44.94654,1
-93.30087,44.94394,1
-93.3076,45.01325,3
-93.29249,44.98426,3
-93.24725,44.96717,2
-93.27966,44.95134,1
-93.2425,44.96184,2
-93.29509,44.95777,1
-93.2964,45.0026,3
-93.30196,44.9883,3
-93.23647,44.98076,2
-93.23561,44.95214,4
-93.28222,44.93951,1
-93.24735,45.00411,2
-93.28952,45.00086,3
-93.22238,44.92963,4
-93.30571,45.01593,3
-93.2796,44.96,1
-93.24735,45.00411,2
-93.29119,44.95912,1
-93.22158,44.9852,2
-93.28814,44.94382,1
-93.28425,44.95284,1
-93.31077,45.00738,3
-93.26905,45.0258,3
-93.20574,44.94508,4
-93.28338,45.00424,3
-93.2795,44.97792,2
-93.22833,44.92236,4
-93.28185,44.96932,1
-93.2731,44.97918,2
-93.28302,44.94747,1
-93.2372,44.93863,4
-93.28928,45.014,3
-93.29443,44.95098,1
-93.2861,44.9609,1
-93.29061,45.02666,3
-93.27188,44.98006,2
-93.27791,44.94044,1
-93.25611,44.96272,2
-93.27429,44.98078,2
-93.23947,44.94836,4
-93.27292,44.9739,2
-93.26392,44.90976,4
-93.29707,44.94211,1
-93.32505,44.94599,1
-93.26764,44.99665,3
-93.24466,45.01316,3
-93.28125,44.96179,1
-93.25997,44.93504,4
-93.2417,44.96095,2
-93.21501,44.97089,2
-93.31077,44.99424,3
-93.21534,44.97319,2
-93.25244,44.95464,1
-93.23531,44.94135,4
-93.269,44.94582,1
-93.25258,44.99019,2
-93.28649,45.01579,3
-93.22054,44.96949,2
-93.26765,44.96671,2
-93.23647,44.98076,2
-93.24725,44.96897,2
-93.28543,44.98911,3
-93.24725,44.96897,2
-93.31246,44.90066,4
-93.31464,45.02137,3
-93.26697,44.99567,2
-93.30701,44.98699,3
-93.22068,44.97316,2
-93.28429,44.94748,1
-93.23514,44.94837,4
-93.28951,45.00203,3
-93.25428,44.93413,4
-93.31718,44.9961,3
-93.26931,44.99667,3
-93.25792,45.01406,3
-93.2881,44.94748,1
-93.27972,44.97503,2
-93.30102,44.91324,1
-93.23647,44.98076,2
-93.26191,44.98044,2
-93.23538,44.98098,2
-93.23538,44.98098,2
-93.23784,44.98132,2
-93.27429,44.98078,2
-93.26655,44.9025,4
-93.30145,44.94926,1
-93.24984,44.96003,2
-93.30322,44.98879,3
-93.27529,44.9865,2
-93.2448,44.93411,4
-93.27291,44.90791,4
-93.28957,44.92409,1
-93.22557,44.98874,2
-93.27188,44.98006,2
-93.28951,45.00424,3
-93.22479,44.9736,2
-93.25883,44.95151,1
-93.28564,44.93498,1
-93.30593,44.96273,1
-93.30925,45.04484,3
-93.28562,44.9386,1
-93.27431,44.97449,2
-93.30019,44.94836,1
-93.21567,44.91626,4
-93.24402,44.91237,4
-93.32505,44.94599,1
-93.27403,44.96458,1
-93.31927,44.94839,1
-93.27195,44.98246,2
-93.23773,44.95868,2
-93.31373,44.90067,4
-93.27789,44.95283,1
-93.29079,44.93316,1
-93.24871,44.98758,2
-93.25756,44.95101,1
-93.25118,44.95464,2
-93.288,44.9618,1
-93.31569,45.05033,3
-93.225,44.94836,4
-93.27409,44.94406,1
-93.26366,44.97062,2
-93.23155,44.95107,4
-93.29178,45.00863,3
-93.31345,44.97265,1
-93.28831,44.90236,4
-93.21781,44.90265,4
-93.28156,44.9958,3
-93.24226,44.93141,4
-93.28077,44.96402,1
-93.26611,44.971,2
-93.29082,44.90952,4
-93.24544,44.9987,2
-93.25369,44.99412,2
-93.2333,44.98874,2
-93.28319,44.89875,4
-93.32183,44.939,1
-93.26638,44.96521,2
-93.28322,44.96692,1
-93.29827,44.94881,1
-93.27076,44.98086,2
-93.30191,45.01232,3
-93.29079,44.93316,1
-93.2849,45.01011,3
-93.28554,44.95015,1
-93.2881,45.03391,3
-93.28941,44.94567,1
-93.2701,45.00804,3
-93.25239,44.92958,4
-93.26385,44.92061,4
-93.24866,44.94383,4
-93.28601,44.96798,1
-93.27148,44.96179,1
-93.25816,44.97824,2
-93.28664,44.99462,3
-93.27643,44.9768,2
-93.27655,44.95825,1
-93.25524,44.98705,2
-93.26461,45.00035,3
-93.22695,44.95828,2
-93.23617,44.98,2
-93.30148,44.94659,1
-93.23463,44.95826,2
-93.25258,44.99019,2
-93.31927,44.94839,1
-93.21689,44.91792,4
-93.28192,44.90058,4
-93.27429,44.98078,2
-93.28128,44.95822,1
-93.26511,44.95821,1
-93.24867,44.94565,4
-93.25502,44.951,1
-93.28204,44.96397,1
-93.28302,44.94747,1
-93.31332,45.00331,3
-93.20638,44.92251,4
-93.30254,45.0132,3
-93.27207,44.93414,4
-93.32396,44.92602,1
-93.2315,44.99516,2
-93.28554,44.95015,1
-93.27532,44.93503,1
-93.24226,44.93141,4
-93.24306,44.98856,2
-93.30392,44.97982,1
-93.23457,44.96397,2
-93.26828,44.96891,2
-93.26109,44.96001,1
-93.27042,44.9876,2
-93.2346,44.98196,2
-93.32505,44.94599,1
-93.30234,44.98623,3
-93.23,44.94761,4
-93.27431,44.97449,2
-93.21662,44.92153,4
-93.26076,44.94836,1
-93.27429,44.98078,2
-93.27623,44.98717,2
-93.28185,44.96932,1
-93.26136,44.95195,1
-93.28398,44.96799,1
-93.28429,44.94748,1
-93.24402,44.91237,4
-93.24736,45.00741,2
-93.22567,44.96903,2
-93.2346,44.98196,2
-93.28023,44.97354,1
-93.26889,45.00954,3
-93.27314,44.9808,2
-93.27083,44.93956,1
-93.31079,45.01414,3
-93.2915,45.04842,3
-93.2346,44.98196,2
-93.29317,44.95099,1
-93.25483,44.96137,2
-93.24725,44.96897,2
-93.24004,44.9809,2
